0.089	0.0	0.199	0.134	0.014	0.154	4
0.304	0.196	0.291	0.113	0.18	0.305	4
0.232	0.269	0.12	0.201	0.181	0.343	4
0.375	0.099	0.446	0.26	0.17	0.387	4
0.229	0.189	0.266	0.164	0.231	0.467	4
0.317	0.122	0.343	0.261	0.359	0.387	4
0.248	0.305	0.319	0.132	0.115	0.325	4
0.193	0.32	0.245	0.287	0.104	0.215	4
0.317	0.153	0.219	0.111	0.121	0.383	4
0.226	0.162	0.166	0.19	0.169	0.322	4
0.254	0.346	0.321	0.123	0.289	0.436	4
0.277	0.168	0.32	0.181	0.136	0.375	4
0.184	0.248	0.375	0.222	0.173	0.325	4
0.263	0.137	0.219	0.173	0.124	0.28	4
0.089	0.09	0.298	0.271	0.163	0.389	4
0.169	0.173	0.196	0.178	0.161	0.233	4
0.29	0.769	0.291	0.367	0.438	0.127	4
0.165	0.679	0.169	0.527	0.415	0.445	4
0.163	0.494	0.126	0.232	0.134	0.352	4
0.18	0.359	0.121	0.146	0.206	0.413	4
0.268	0.316	0.27	0.212	0.224	0.165	4
0.24	0.103	0.242	0.169	0.194	0.335	4
0.15	0.256	0.122	0.124	0.207	0.314	4
0.154	0.395	0.165	0.207	0.124	0.288	4
0.205	0.414	0.222	0.134	0.138	0.384	4
0.252	0.454	0.193	0.143	0.242	0.359	4
0.27	0.465	0.317	0.204	0.169	0.392	4
0.328	0.42	0.224	0.207	0.134	0.391	4
0.215	0.421	0.171	0.231	0.179	0.32	4
0.254	0.428	0.375	0.154	0.208	0.42	4
0.243	0.541	0.267	0.231	0.173	0.421	4
0.211	0.422	0.265	0.21	0.166	0.32	4
0.269	0.383	0.373	0.245	0.225	0.463	4
0.319	0.521	0.315	0.255	0.18	0.365	4
0.308	0.153	0.348	0.25	0.177	0.13	4
0.045	0.039	0.174	0.318	0.11	0.153	4
0.144	0.015	0.22	0.341	0.457	0.152	4
0.262	0.0	0.148	0.157	0.087	0.207	4
0.033	0.087	0.263	0.31	0.323	0.213	4
0.173	0.081	0.231	0.314	0.509	0.304	4
0.229	0.105	0.217	0.42	0.334	0.133	4
0.158	0.036	0.179	0.274	0.322	0.407	4
0.202	0.136	0.232	0.262	0.418	0.353	4
0.417	0.085	0.169	0.252	0.357	0.267	4
0.342	0.145	0.131	0.12	0.462	0.293	4
0.236	0.125	0.118	0.234	0.243	0.167	4
0.317	0.138	0.342	0.27	0.348	0.195	4
0.206	0.194	0.178	0.198	0.309	0.276	4
0.424	0.172	0.294	0.176	0.285	0.325	4
0.279	0.102	0.225	0.235	0.298	0.197	4
0.233	0.19	0.245	0.227	0.31	0.228	4
0.241	0.36	0.367	0.201	0.225	0.375	4
0.193	0.202	0.225	0.361	0.408	0.36	4
0.276	0.122	0.191	0.281	0.372	0.252	4
0.207	0.124	0.196	0.211	0.276	0.344	4
0.304	0.222	0.196	0.258	0.415	0.218	4
0.216	0.128	0.067	0.157	0.286	0.308	4
0.314	0.177	0.167	0.229	0.325	0.423	4
0.264	0.287	0.294	0.334	0.323	0.388	4
0.228	0.17	0.268	0.196	0.294	0.312	4
0.263	0.18	0.219	0.178	0.318	0.234	4
0.249	0.149	0.321	0.183	0.271	0.415	4
0.163	0.129	0.124	0.231	0.313	0.359	4
0.242	0.212	0.215	0.178	0.289	0.327	4
0.223	0.152	0.268	0.166	0.319	0.29	4
0.289	0.133	0.274	0.144	0.23	0.37	4
0.26	0.162	0.198	0.147	0.291	0.35	4
0.26	0.191	0.267	0.216	0.364	0.24	4
0.224	0.188	0.274	0.163	0.314	0.324	4
0.232	0.18	0.173	0.232	0.318	0.422	4
0.292	0.174	0.323	0.292	0.415	0.38	4
0.191	0.242	0.325	0.155	0.386	0.282	4
0.212	0.185	0.317	0.268	0.151	0.362	4
0.333	0.287	0.471	0.204	0.061	0.362	4
0.362	0.325	0.274	0.113	0.12	0.373	4
0.173	0.34	0.267	0.178	0.198	0.382	4
0.263	0.274	0.367	0.218	0.124	0.389	4
0.291	0.307	0.168	0.134	0.146	0.272	4
0.214	0.324	0.366	0.216	0.167	0.321	4
0.312	0.083	0.375	0.115	0.068	0.314	3
0.156	0.193	0.298	0.148	0.094	0.151	3
0.21	0.268	0.163	0.076	0.207	0.288	3
0.105	0.118	0.299	0.158	0.101	0.23	3
0.238	0.188	0.3	0.18	0.131	0.273	3
0.289	0.121	0.248	0.137	0.118	0.182	3
0.264	0.126	0.221	0.151	0.167	0.285	3
0.208	0.319	0.17	0.254	0.113	0.243	3
0.165	0.11	0.132	0.107	0.217	0.228	3
0.179	0.12	0.222	0.158	0.212	0.323	3
0.218	0.127	0.168	0.154	0.223	0.259	3
0.155	0.218	0.222	0.203	0.137	0.132	3
0.228	0.321	0.123	0.221	0.116	0.192	3
0.266	0.227	0.173	0.125	0.135	0.138	3
0.105	0.426	0.191	0.128	0.166	0.37	3
0.21	0.43	0.203	0.129	0.215	0.15	3
0.163	0.29	0.191	0.216	0.1	0.13	3
0.159	0.387	0.125	0.234	0.16	0.37	3
0.163	0.316	0.142	0.129	0.161	0.297	3
0.214	0.408	0.195	0.204	0.185	0.394	3
0.151	0.388	0.246	0.27	0.167	0.308	3
0.215	0.462	0.165	0.114	0.098	0.415	3
0.238	0.511	0.246	0.202	0.125	0.422	3
0.245	0.454	0.265	0.217	0.213	0.32	3
0.292	0.0	0.268	0.371	0.157	0.183	3
0.337	0.155	0.168	0.296	0.338	0.126	3
0.262	0.098	0.205	0.175	0.356	0.268	3
0.147	0.016	0.242	0.232	0.322	0.182	3
0.211	0.107	0.216	0.245	0.366	0.215	3
0.234	0.12	0.173	0.211	0.321	0.148	3
0.177	0.23	0.219	0.192	0.289	0.216	3
0.272	0.159	0.272	0.228	0.432	0.28	3
0.21	0.358	0.168	0.108	0.017	0.152	3
0.265	0.039	0.266	0.291	0.083	0.269	3
0.269	0.25	0.2	0.275	0.099	0.184	3
0.375	0.19	0.291	0.199	0.178	0.232	3
0.125	0.211	0.119	0.236	0.098	0.22	3
0.218	0.176	0.218	0.196	0.113	0.148	3
0.183	0.208	0.121	0.231	0.177	0.118	3
0.212	0.228	0.223	0.285	0.166	0.319	3
0.432	0.377	0.599	0.46	0.135	0.602	2
0.311	0.201	0.374	0.11	0.364	0.415	2
0.094	0.248	0.441	0.255	0.418	0.232	2
0.092	0.2	0.37	0.158	0.154	0.413	2
0.188	0.03	0.265	0.165	0.167	0.221	2
0.157	0.101	0.215	0.159	0.199	0.192	2
0.217	0.126	0.293	0.214	0.101	0.301	2
0.191	0.127	0.323	0.12	0.23	0.213	2
0.27	0.118	0.269	0.181	0.149	0.21	2
0.238	0.171	0.223	0.217	0.195	0.227	2
0.198	0.113	0.298	0.125	0.153	0.13	2
0.144	0.078	0.245	0.16	0.209	0.166	2
0.237	0.231	0.247	0.119	0.149	0.209	2
0.209	0.144	0.316	0.131	0.114	0.145	2
0.271	0.182	0.296	0.16	0.274	0.287	2
0.285	0.393	0.269	0.142	0.181	0.335	2
0.206	0.415	0.218	0.105	0.187	0.373	2
0.179	0.379	0.172	0.193	0.208	0.386	2
0.411	0.065	0.568	0.411	0.254	0.316	2
0.165	0.064	0.147	0.275	0.388	0.261	2
0.232	0.163	0.117	0.315	0.466	0.266	2
0.143	0.1	0.267	0.191	0.311	0.23	2
0.184	0.224	0.396	0.252	0.324	0.185	2
0.326	0.214	0.169	0.237	0.323	0.116	2
0.166	0.186	0.216	0.213	0.325	0.151	2
0.233	0.18	0.241	0.188	0.322	0.18	2
0.275	0.192	0.169	0.278	0.323	0.25	2
0.216	0.219	0.222	0.193	0.326	0.224	2
0.309	0.049	0.348	0.418	0.101	0.169	2
0.299	0.039	0.272	0.313	0.13	0.161	2
0.197	0.0	0.242	0.059	0.177	0.185	2
0.12	0.038	0.115	0.097	0.123	0.172	2
0.268	0.236	0.217	0.195	0.122	0.16	2
0.129	0.112	0.268	0.209	0.098	0.164	2
0.211	0.19	0.173	0.286	0.131	0.109	2
0.166	0.204	0.173	0.301	0.209	0.116	2
0.2	0.185	0.27	0.277	0.148	0.13	2
0.383	0.153	0.299	0.177	0.204	0.128	2
0.134	0.238	0.198	0.324	0.157	0.128	2
0.175	0.23	0.22	0.191	0.159	0.28	2
0.292	0.269	0.168	0.319	0.214	0.131	2
0.337	0.0	0.094	0.202	0.371	0.395	1
0.314	0.111	0.524	0.349	0.133	0.283	1
0.093	0.155	0.074	0.089	0.016	0.072	1
0.195	0.127	0.293	0.32	0.11	0.016	1
0.097	0.094	0.121	0.103	0.182	0.287	1
0.162	0.224	0.347	0.17	0.263	0.182	1
0.408	0.152	0.522	0.253	0.154	0.368	1
0.117	0.177	0.219	0.341	0.463	0.234	1
0.098	0.17	0.249	0.27	0.371	0.202	1
0.162	0.125	0.123	0.14	0.335	0.217	1
0.294	0.263	0.247	0.134	0.418	0.298	1
0.126	0.114	0.221	0.173	0.319	0.122	1
0.145	0.135	0.175	0.251	0.296	0.209	1
0.13	0.019	0.192	0.098	0.115	0.203	1
0.304	0.256	0.297	0.279	0.021	0.155	1
0.283	0.009	0.243	0.095	0.069	0.117	1
0.103	0.206	0.182	0.163	0.2	0.194	1
0.283	0.163	0.215	0.105	0.103	0.29	1
0.287	0.261	0.165	0.215	0.095	0.181	1
0.161	0.207	0.118	0.151	0.139	0.212	1
0.049	0.455	0.275	0.349	0.116	0.342	4
0.488	0.091	0.275	0.326	0.116	0.289	4
0.098	0.0	0.2	0.14	0.023	0.158	4
0.313	0.204	0.3	0.122	0.183	0.311	4
0.237	0.277	0.125	0.204	0.188	0.348	4
0.381	0.104	0.45	0.267	0.176	0.394	4
0.239	0.192	0.275	0.173	0.236	0.473	4
0.323	0.125	0.35	0.267	0.365	0.389	4
0.254	0.314	0.325	0.136	0.125	0.326	4
0.195	0.326	0.25	0.293	0.113	0.218	4
0.326	0.157	0.225	0.119	0.127	0.392	4
0.233	0.164	0.175	0.192	0.176	0.326	4
0.259	0.351	0.325	0.127	0.293	0.438	4
0.277	0.173	0.325	0.183	0.137	0.382	4
0.184	0.253	0.375	0.223	0.182	0.327	4
0.266	0.143	0.225	0.182	0.131	0.288	4
0.098	0.091	0.3	0.279	0.163	0.395	4
0.171	0.182	0.2	0.186	0.163	0.237	4
0.293	0.773	0.3	0.372	0.442	0.132	4
0.171	0.502	0.135	0.238	0.137	0.361	4
0.188	0.364	0.122	0.151	0.209	0.421	4
0.276	0.318	0.271	0.218	0.226	0.173	4
0.244	0.103	0.25	0.179	0.203	0.337	4
0.153	0.258	0.125	0.132	0.217	0.322	4
0.164	0.395	0.175	0.214	0.132	0.297	4
0.208	0.416	0.225	0.135	0.142	0.387	4
0.253	0.463	0.2	0.153	0.252	0.364	4
0.277	0.472	0.325	0.211	0.173	0.399	4
0.336	0.428	0.225	0.213	0.137	0.396	4
0.221	0.423	0.175	0.236	0.183	0.322	4
0.256	0.428	0.375	0.159	0.217	0.424	4
0.247	0.541	0.275	0.238	0.183	0.426	4
0.217	0.428	0.275	0.219	0.175	0.329	4
0.273	0.386	0.375	0.247	0.231	0.472	4
0.327	0.522	0.325	0.264	0.183	0.371	4
0.317	0.159	0.35	0.256	0.186	0.136	4
0.049	0.045	0.175	0.326	0.116	0.158	4
0.146	0.023	0.225	0.349	0.465	0.158	4
0.268	0.0	0.15	0.163	0.093	0.211	4
0.041	0.091	0.272	0.311	0.327	0.219	4
0.177	0.086	0.235	0.316	0.519	0.314	4
0.232	0.108	0.22	0.427	0.339	0.142	4
0.163	0.036	0.185	0.278	0.327	0.411	4
0.202	0.136	0.235	0.266	0.421	0.357	4
0.426	0.091	0.175	0.256	0.364	0.277	4
0.344	0.147	0.135	0.122	0.471	0.294	4
0.243	0.133	0.125	0.238	0.246	0.174	4
0.322	0.144	0.35	0.277	0.356	0.198	4
0.207	0.196	0.185	0.204	0.318	0.283	4
0.425	0.177	0.3	0.182	0.294	0.327	4
0.284	0.105	0.225	0.238	0.306	0.204	4
0.236	0.198	0.25	0.233	0.314	0.235	4
0.242	0.366	0.375	0.203	0.231	0.376	4
0.193	0.203	0.225	0.364	0.415	0.365	4
0.283	0.129	0.2	0.287	0.376	0.258	4
0.213	0.134	0.2	0.218	0.277	0.352	4
0.256	0.129	0.25	0.194	0.299	0.156	4
0.313	0.231	0.2	0.262	0.421	0.218	4
0.217	0.136	0.075	0.164	0.295	0.316	4
0.323	0.178	0.175	0.238	0.327	0.429	4
0.274	0.293	0.3	0.336	0.328	0.394	4
0.236	0.174	0.275	0.198	0.295	0.317	4
0.264	0.183	0.225	0.186	0.325	0.237	4
0.254	0.153	0.325	0.186	0.275	0.423	4
0.167	0.136	0.125	0.236	0.317	0.368	4
0.246	0.213	0.225	0.184	0.297	0.336	4
0.233	0.157	0.275	0.176	0.324	0.293	4
0.293	0.133	0.275	0.146	0.239	0.372	4
0.285	0.152	0.225	0.204	0.328	0.216	4
0.263	0.164	0.2	0.157	0.295	0.352	4
0.267	0.194	0.275	0.217	0.364	0.247	4
0.225	0.194	0.275	0.173	0.315	0.326	4
0.237	0.183	0.175	0.236	0.327	0.423	4
0.294	0.183	0.325	0.293	0.424	0.385	4
0.192	0.248	0.325	0.163	0.395	0.289	4
0.219	0.189	0.325	0.273	0.161	0.364	4
0.341	0.295	0.475	0.209	0.07	0.368	4
0.366	0.325	0.275	0.115	0.123	0.382	4
0.178	0.347	0.275	0.185	0.205	0.384	4
0.264	0.283	0.375	0.224	0.132	0.391	4
0.293	0.316	0.175	0.137	0.154	0.273	4
0.216	0.327	0.375	0.216	0.174	0.329	4
0.317	0.091	0.375	0.116	0.07	0.316	3
0.163	0.201	0.3	0.153	0.097	0.154	3
0.219	0.271	0.165	0.086	0.216	0.293	3
0.106	0.121	0.306	0.164	0.106	0.232	3
0.247	0.194	0.3	0.182	0.132	0.277	3
0.297	0.129	0.25	0.139	0.122	0.184	3
0.268	0.127	0.225	0.155	0.168	0.294	3
0.217	0.325	0.175	0.261	0.113	0.252	3
0.172	0.118	0.135	0.116	0.219	0.236	3
0.188	0.125	0.225	0.164	0.219	0.328	3
0.218	0.136	0.175	0.163	0.224	0.263	3
0.163	0.219	0.225	0.204	0.138	0.142	3
0.231	0.326	0.125	0.223	0.117	0.194	3
0.272	0.236	0.175	0.126	0.144	0.145	3
0.107	0.433	0.2	0.132	0.167	0.375	3
0.217	0.432	0.205	0.136	0.217	0.153	3
0.166	0.297	0.2	0.223	0.106	0.132	3
0.167	0.395	0.125	0.243	0.165	0.371	3
0.166	0.325	0.15	0.134	0.167	0.306	3
0.217	0.413	0.2	0.205	0.188	0.396	3
0.156	0.398	0.25	0.279	0.172	0.314	3
0.217	0.465	0.175	0.122	0.107	0.422	3
0.248	0.516	0.25	0.204	0.129	0.427	3
0.247	0.463	0.275	0.226	0.218	0.327	3
0.293	0.0	0.275	0.372	0.163	0.184	3
0.244	0.159	0.25	0.442	0.395	0.263	3
0.341	0.164	0.175	0.297	0.341	0.129	3
0.264	0.106	0.215	0.183	0.364	0.271	3
0.153	0.026	0.25	0.237	0.328	0.183	3
0.216	0.116	0.225	0.247	0.374	0.217	3
0.236	0.128	0.175	0.217	0.328	0.153	3
0.183	0.237	0.225	0.196	0.295	0.217	3
0.277	0.164	0.275	0.237	0.436	0.284	3
0.22	0.364	0.175	0.116	0.023	0.158	3
0.273	0.046	0.275	0.296	0.093	0.276	3
0.277	0.257	0.2	0.277	0.103	0.192	3
0.383	0.197	0.3	0.203	0.186	0.234	3
0.133	0.216	0.125	0.237	0.104	0.228	3
0.226	0.177	0.225	0.198	0.113	0.152	3
0.193	0.218	0.125	0.237	0.183	0.124	3
0.218	0.236	0.225	0.289	0.173	0.322	3
0.439	0.386	0.6	0.465	0.14	0.605	2
0.317	0.205	0.375	0.116	0.372	0.421	2
0.098	0.205	0.375	0.163	0.163	0.421	2
0.192	0.035	0.275	0.166	0.17	0.231	2
0.166	0.103	0.225	0.163	0.206	0.197	2
0.227	0.127	0.3	0.214	0.106	0.308	2
0.194	0.133	0.325	0.129	0.233	0.217	2
0.278	0.125	0.275	0.186	0.153	0.219	2
0.238	0.176	0.225	0.223	0.197	0.227	2
0.205	0.115	0.3	0.133	0.154	0.134	2
0.153	0.079	0.25	0.168	0.217	0.166	2
0.247	0.232	0.25	0.124	0.153	0.216	2
0.216	0.153	0.325	0.132	0.116	0.155	2
0.273	0.191	0.3	0.166	0.283	0.288	2
0.289	0.395	0.275	0.152	0.184	0.338	2
0.207	0.418	0.225	0.115	0.194	0.382	2
0.183	0.384	0.175	0.193	0.216	0.394	2
0.415	0.068	0.575	0.419	0.256	0.316	2
0.171	0.068	0.15	0.279	0.395	0.263	2
0.237	0.166	0.125	0.316	0.471	0.276	2
0.152	0.106	0.275	0.195	0.315	0.236	2
0.192	0.228	0.4	0.257	0.328	0.193	2
0.327	0.216	0.175	0.243	0.324	0.117	2
0.173	0.194	0.225	0.217	0.326	0.153	2
0.239	0.183	0.25	0.193	0.327	0.184	2
0.284	0.192	0.175	0.286	0.324	0.258	2
0.216	0.225	0.225	0.194	0.328	0.233	2
0.311	0.056	0.35	0.419	0.106	0.173	2
0.302	0.046	0.275	0.318	0.132	0.165	2
0.206	0.0	0.25	0.068	0.186	0.194	2
0.127	0.042	0.125	0.106	0.124	0.181	2
0.277	0.236	0.225	0.198	0.128	0.166	2
0.135	0.121	0.275	0.219	0.103	0.166	2
0.214	0.193	0.175	0.294	0.139	0.116	2
0.173	0.204	0.175	0.305	0.217	0.116	2
0.205	0.194	0.275	0.285	0.152	0.134	2
0.384	0.163	0.3	0.178	0.213	0.132	2
0.134	0.246	0.2	0.329	0.163	0.137	2
0.184	0.238	0.225	0.194	0.163	0.283	2
0.294	0.273	0.175	0.327	0.218	0.136	2
0.341	0.0	0.1	0.209	0.372	0.395	1
0.317	0.114	0.525	0.349	0.14	0.289	1
0.195	0.136	0.3	0.326	0.116	0.026	1
0.102	0.098	0.125	0.103	0.183	0.288	1
0.172	0.233	0.35	0.172	0.263	0.188	1
0.415	0.159	0.525	0.256	0.163	0.368	1
0.122	0.182	0.225	0.349	0.465	0.237	1
0.106	0.127	0.275	0.266	0.313	0.186	1
0.107	0.173	0.25	0.279	0.374	0.211	1
0.165	0.132	0.125	0.144	0.344	0.219	1
0.302	0.271	0.25	0.137	0.426	0.301	1
0.127	0.115	0.225	0.176	0.325	0.124	1
0.152	0.137	0.185	0.261	0.304	0.216	1
0.131	0.025	0.2	0.107	0.125	0.203	1
0.311	0.258	0.3	0.289	0.026	0.164	1
0.284	0.018	0.25	0.103	0.072	0.121	1
0.103	0.216	0.185	0.166	0.204	0.196	1
0.287	0.163	0.225	0.114	0.103	0.292	1
0.296	0.263	0.175	0.215	0.103	0.187	1
0.169	0.214	0.125	0.153	0.142	0.217	1
